File Name,Ticker,Earnings Date and Time,closing_price_next_day,closing_price_previous_day,price_7_days_before,price_15_days_before,perc_change_next_prev,perc_change_prev_7,perc_change_7_15
CATQ22019,CAT,"July 24, 2019 at 11:00 AM ET",118.6068115234375,124.17252349853516,124.59850311279297,120.98473358154297,-4.48,-0.34,2.99
CATQ22020,CAT,"July 31, 2020 at 8:30 AM ET",123.2925796508789,126.86476135253906,127.09674835205078,117.89103698730469,-2.82,-0.18,7.81
CATQ22021,CAT,"July 30, 2021 at 8:30 AM ET",195.95443725585938,201.46107482910156,199.7266387939453,204.96734619140625,-2.73,0.87,-2.56
CATQ22022,CAT,"August 2, 2022 at 8:30 AM ET",177.80953979492188,188.8069610595703,173.07142639160156,167.9003143310547,-5.82,9.09,3.08
CATQ22023,CAT,"August 1, 2023 at 8:30 AM ET",285.8418884277344,262.59033203125,255.14344787597656,249.1562957763672,8.85,2.92,2.4
CATQ32014,CAT,"October 23, 2014 at 11:00 AM ET",76.8900375366211,73.2496337890625,71.33526611328125,74.87896728515625,4.97,2.68,-4.73
CATQ32015,CAT,"October 22, 2015 at 11:00 AM ET",56.95412826538086,55.363155364990234,55.76045608520508,51.16741180419922,2.87,-0.71,8.98
CATQ32016,CAT,"October 25, 2016 at 11:00 AM ET",70.6893539428711,71.95282745361328,72.7166976928711,72.58397674560547,-1.76,-1.05,0.18
CATQ32017,CAT,"October 24, 2017 at 11:00 AM ET",119.15740966796875,113.50296783447266,111.99881744384766,107.54322052001953,4.98,1.34,4.14
CATQ32018,CAT,"October 19, 2018 at 11:00 AM ET",115.7242431640625,118.91432189941406,125.84952545166016,133.52906799316406,-2.68,-5.51,-5.75
CATQ32019,CAT,"October 23, 2019 at 8:30 AM ET",122.64738464355469,121.15214538574219,115.43280029296875,107.8619613647461,1.23,4.95,7.02
CATQ32020,CAT,"October 27, 2020 at 8:30 AM ET",147.4115753173828,152.34986877441406,156.5745391845703,140.59695434570312,-3.24,-2.7,11.36
CATQ32021,CAT,"October 28, 2021 at 8:30 AM ET",194.5013885498047,186.91539001464844,190.6373748779297,185.52880859375,4.06,-1.95,2.75
CATQ32022,CAT,"October 27, 2022 at 8:30 AM ET",206.9255828857422,192.1186981201172,177.84829711914062,173.2555389404297,7.71,8.02,2.65
CATQ32023,CAT,"October 31, 2023 at 8:30 AM ET",225.007568359375,241.04327392578125,248.05079650878906,270.5520935058594,-6.65,-2.83,-8.32
CATQ42014,CAT,"January 27, 2015 at 11:00 AM ET",62.355316162109375,67.18132781982422,65.48675537109375,66.97573852539062,-7.18,2.59,-2.22
CATQ42015,CAT,"January 28, 2015 at 11:00 AM ET",62.48027420043945,62.35533142089844,65.48675537109375,68.01365661621094,0.2,-4.78,-3.72
CATQ42016,CAT,"January 26, 2017 at 11:00 AM ET",82.02462005615234,82.80925750732422,78.29546356201172,77.8185043334961,-0.95,5.77,0.61
CATQ42017,CAT,"January 25, 2018 at 11:00 AM ET",146.66787719726562,145.7759552001953,145.93853759765625,137.43099975585938,0.61,-0.11,6.19
CATQ42018,CAT,"January 28, 2019 at 11:00 AM ET",110.3047103881836,121.3822021484375,118.56182098388672,113.00121307373047,-9.13,2.38,4.92
CATQ42019,CAT,"January 31, 2020 at 8:30 AM ET",119.86653137207031,123.53507995605469,130.16033935546875,132.42547607421875,-2.97,-5.09,-1.71
CATQ42020,CAT,"January 29, 2021 at 8:30 AM ET",171.59222412109375,172.99998474121094,180.5078582763672,181.3448944091797,-0.81,-4.16,-0.46
CATQ42021,CAT,"January 28, 2022 at 8:30 AM ET",192.63925170898438,203.18289184570312,212.2709503173828,213.6570281982422,-5.19,-4.28,-0.65
CATQ42022,CAT,"January 31, 2023 at 8:30 AM ET",247.26231384277344,256.28875732421875,244.7337188720703,244.35244750976562,-3.52,4.72,0.16
CATQ42023,CAT,"February 5, 2024 at 8:30 AM ET",321.3999938964844,315.0899963378906,300.7699890136719,289.0707702636719,2.0,4.76,4.05
CBQ12015,CB,"April 23, 2015 at 5:00 PM ET",90.4520034790039,90.28528594970703,93.28618621826172,92.69435119628906,0.18,-3.22,0.64
CBQ12016,CB,"May 5, 2016 at 8:30 AM ET",104.59760284423828,100.63436126708984,101.43728637695312,102.78681945800781,3.94,-0.79,-1.31
CBQ12017,CB,"April 26, 2017 at 8:30 AM ET",121.2355728149414,119.65606689453125,120.58979034423828,119.35940551757812,1.32,-0.77,1.03
CBQ12018,CB,"April 25, 2018 at 8:30 AM ET",122.19890594482422,121.1662368774414,120.89022827148438,121.23746490478516,0.85,0.23,-0.29
CBQ12019,CB,"May 1, 2019 at 8:30 AM ET",131.28860473632812,132.17153930664062,125.65400695800781,125.08052062988281,-0.67,5.19,0.46
CBQ12020,CB,"April 22, 2020 at 8:30 AM ET",98.85469818115234,104.59688568115234,111.31623077392578,96.94685363769531,-5.49,-6.04,14.82
CBQ12021,CB,"April 28, 2021 at 8:30 AM ET",156.1132354736328,158.53021240234375,153.87709045410156,153.1538848876953,-1.52,3.02,0.47
CBQ12022,CB,"April 27, 2022 at 8:30 AM ET",203.8759307861328,196.88714599609375,205.1246337890625,205.67636108398438,3.55,-4.02,-0.27
CBQ12023,CB,"April 26, 2023 at 8:30 AM ET",195.261962890625,198.0279541015625,195.10447692871094,192.91928100585938,-1.4,1.5,1.13
CBQ22013,CB,"July 25, 2013 at 5:00 PM ET",73.78392028808594,73.86383819580078,74.09632110595703,70.74203491210938,-0.11,-0.31,4.74
CBQ22014,CB,"July 24, 2014 at 5:00 PM ET",84.74613189697266,85.8106689453125,85.5351791381836,85.56773376464844,-1.24,0.32,-0.04
CBQ22015,CB,"July 22, 2015 at 8:30 AM ET",89.4347152709961,87.160888671875,87.45455169677734,85.99457550048828,2.61,-0.34,1.7
CBQ22016,CB,"July 27, 2016 at 8:30 AM ET",109.24784088134766,110.1412124633789,111.06031799316406,111.10328674316406,-0.81,-0.83,-0.04
CBQ22017,CB,"July 26, 2017 at 8:30 AM ET",126.19137573242188,129.22560119628906,127.62960052490234,128.0066375732422,-2.35,1.25,-0.29
CBQ22018,CB,"July 25, 2018 at 8:30 AM ET",121.43850708007812,120.48936462402344,119.42381286621094,114.23925018310547,0.79,0.89,4.54
CBQ22019,CB,"July 24, 2019 at 8:30 AM ET",138.67503356933594,134.24708557128906,138.47373962402344,137.45826721191406,3.3,-3.05,0.74
CBQ22020,CB,"July 29, 2020 at 8:30 AM ET",123.5342025756836,123.55294799804688,125.72513580322266,119.7141342163086,-0.02,-1.73,5.02
CBQ22021,CB,"July 28, 2021 at 8:30 AM ET",158.73643493652344,161.8916778564453,153.7358856201172,154.86412048339844,-1.95,5.31,-0.73
CBQ22022,CB,"July 27, 2022 at 8:30 AM ET",181.7693328857422,183.01353454589844,176.1121368408203,188.30136108398438,-0.68,3.92,-6.47
CBQ22023,CB,"July 26, 2023 at 8:00 AM ET",203.59132385253906,193.33709716796875,189.53009033203125,188.98622131347656,5.3,2.01,0.29
CBQ32014,CB,"October 23, 2014 at 5:00 PM ET",88.08120727539062,86.84524536132812,85.88945770263672,86.21083068847656,1.42,1.11,-0.37
CBQ32015,CB,"October 21, 2015 at 8:30 AM ET",95.92109680175781,93.78446960449219,90.38101959228516,87.3238296508789,2.28,3.77,3.5
CBQ32016,CB,"October 26, 2016 at 8:30 AM ET",109.6973876953125,105.76728820800781,108.55723571777344,106.38917541503906,3.72,-2.57,2.04
CBQ32017,CB,"October 27, 2017 at 8:30 AM ET",134.6258544921875,136.38851928710938,133.18045043945312,128.80897521972656,-1.29,2.41,3.39
CBQ32018,CB,"October 24, 2018 at 8:30 AM ET",112.5152359008789,114.09043884277344,112.19120025634766,120.10324096679688,-1.38,1.69,-6.59
CBQ32019,CB,"October 30, 2019 at 08:30 AM ET",140.97560119628906,136.61863708496094,140.91123962402344,144.12840270996094,3.19,-3.05,-2.23
CBQ32020,CB,"October 28, 2020 at 8:30 AM ET",120.09203338623047,116.31266021728516,110.19589233398438,112.25994873046875,3.25,5.55,-1.84
CBQ32021,CB,"October 27, 2021 at 8:30 AM ET",182.72238159179688,179.80299377441406,170.65101623535156,169.70989990234375,1.62,5.36,0.55
CBQ32022,CB,"October 26, 2022 at 8:30 AM ET",199.29554748535156,196.6402130126953,188.10804748535156,186.0970458984375,1.35,4.54,1.08
CBQ32023,CB,"October 25, 2023 at 8:30 AM ET",214.11976623535156,209.9396514892578,212.5013427734375,206.19639587402344,1.99,-1.21,3.06
CBQ42014,CB,"January 29, 2015 at 4:30 PM ET",89.4677963256836,91.26610565185547,91.54785919189453,95.30191802978516,-1.97,-0.31,-3.94
CBQ42016,CB,"February 1, 2017 at 8:30 AM ET",111.55590057373047,114.16942596435547,114.11732482910156,113.18827819824219,-2.29,0.05,0.82
CBQ42017,CB,"January 31, 2018 at 8:30 AM ET",138.29420471191406,135.5575408935547,132.66148376464844,128.676025390625,2.02,2.18,3.1
CBQ42018,CB,"February 6, 2019 at 8:30 AM ET",117.58556365966797,121.77729797363281,119.49584197998047,120.3740463256836,-3.44,1.91,-0.73
CBQ42019,CB,"February 5, 2020 at 8:30 AM ET",152.7098388671875,142.5218048095703,138.90098571777344,139.74154663085938,7.15,2.61,-0.6
CBQ42020,CB,"February 3, 2021 at 8:30 AM ET",147.1319580078125,142.6986846923828,144.64059448242188,148.83705139160156,3.11,-1.34,-2.82
CBQ42021,CB,"February 2, 2022 at 8:30 AM ET",200.12315368652344,192.73651123046875,188.90823364257812,190.7596893310547,3.83,2.03,-0.97
CBQ42022,CB,"February 1, 2023 at 8:30 AM ET",209.16534423828125,222.93394470214844,219.112060546875,220.11163330078125,-6.18,1.74,-0.45
CBQ42023,CB,"January 31, 2024 at 8:30 AM ET",244.19027709960938,242.36631774902344,238.21009826660156,224.5055389404297,0.75,1.74,6.1
CIQ12008,CI,"May 1, 2008 at 8:30 AM ET",38.4109001159668,40.012935638427734,37.314796447753906,40.14409255981445,-4.0,7.23,-7.05
CIQ12009,CI,"April 30, 2009 at 8:30 AM ET",18.520462036132812,19.51649284362793,18.905717849731445,19.215808868408203,-5.1,3.23,-1.61
CIQ12010,CI,"May 6, 2010 at 8:30 AM ET",30.97821617126465,30.10333824157715,30.441997528076172,32.662132263183594,2.91,-1.11,-6.8
CIQ12011,CI,"May 5, 2011 at 8:30 AM ET",44.42448806762695,43.23808670043945,42.84260559082031,41.74094009399414,2.74,0.92,2.64
CIQ12015,CI,"April 30, 2015 at 8:30 AM ET",117.64616394042969,119.57169342041016,123.36611938476562,124.76304626464844,-1.61,-3.08,-1.12
CIQ12017,CI,"May 5, 2017 at 8:30 AM ET",151.3411407470703,148.01683044433594,148.20567321777344,142.0481719970703,2.25,-0.13,4.33
CIQ12018,CI,"May 3, 2018 at 8:30 AM ET",163.30691528320312,162.81576538085938,161.80502319335938,161.11541748046875,0.3,0.62,0.43
CIQ12019,CI,"May 2, 2019 at 8:30 AM ET",149.49526977539062,153.06680297851562,145.33790588378906,154.96597290039062,-2.33,5.32,-6.21
CIQ12020,CI,"April 30, 2020 at 8:30 AM ET",185.0219268798828,185.10699462890625,168.1338653564453,171.8384552001953,-0.05,10.1,-2.16
CIQ12021,CI,"May 7, 2021 at 8:30 AM ET",247.87916564941406,243.84559631347656,234.5541534423828,239.7076416015625,1.65,3.96,-2.15
CIQ12022,CI,"May 6, 2022 at 8:30 AM ET",257.9907531738281,243.66543579101562,242.39915466308594,250.55743408203125,5.88,0.52,-3.26
CIQ12023,CI,"May 5, 2023 at 8:30 AM ET",256.0879211425781,239.34213256835938,243.74220275878906,254.47718811035156,7.0,-1.81,-4.22
CIQ22008,CI,"August 1, 2008 at 8:30 AM ET",33.36127853393555,34.68223571777344,35.20687484741211,31.674949645996094,-3.81,-1.49,11.15
CIQ22009,CI,"July 30, 2009 at 8:30 PM ET",26.686006546020508,26.68600845336914,23.143529891967773,22.61733055114746,-0.0,15.31,2.33
CIQ22010,CI,"August 5, 2010 at 8:30 AM ET",31.94717025756836,30.244449615478516,29.66119956970215,29.7364559173584,5.63,1.97,-0.25
CIQ22011,CI,"August 4, 2011 at 8:30 AM ET",42.84260177612305,43.83128356933594,48.548667907714844,49.019466400146484,-2.26,-9.72,-0.96
CIQ22014,CI,"July 31, 2014 at 8:30 AM ET",84.95977783203125,88.22455596923828,90.95150756835938,87.09230041503906,-3.7,-3.0,4.43
CIQ22016,CI,"July 29, 2016 at 8:30 AM ET",121.75858306884766,128.39601135253906,125.67680358886719,122.36283874511719,-5.17,2.16,2.71
CIQ22017,CI,"August 4, 2017 at 8:00 AM ET",162.9573211669922,166.26275634765625,163.92063903808594,164.13783264160156,-1.99,1.43,-0.13
CIQ22018,CI,"August 2, 2018 at 8:30 AM ET",178.4398651123047,172.80044555664062,166.66038513183594,163.38255310058594,3.26,3.68,2.01
CIQ22019,CI,"August 1, 2019 at 8:30 AM ET",158.32020568847656,160.5500946044922,162.60984802246094,165.6711883544922,-1.39,-1.27,-1.85
CIQ22020,CI,"July 30, 2020 at 8:30 AM ET",168.6631317138672,171.8101348876953,168.50245666503906,164.34420776367188,-1.83,1.96,2.53
CIQ22021,CI,"August 5, 2021 at 8:30 AM ET",196.48538208007812,220.5636444091797,218.08627319335938,223.8319091796875,-10.92,1.14,-2.57
CIQ22022,CI,"August 4, 2022 at 8:30 AM ET",271.9291076660156,263.81298828125,266.81280517578125,257.1822204589844,3.08,-1.12,3.74
CIQ22023,CI,"August 3, 2023 at 8:30 AM ET",283.8367614746094,295.44122314453125,290.7935485839844,266.4891662597656,-3.93,1.6,9.12
CIQ32007,CI,"November 2, 2007 at 8:30 AM ET",46.72529220581055,48.42847442626953,47.6330451965332,49.47658157348633,-3.52,1.67,-3.73
CIQ32008,CI,"October 30, 2008 at 8:30 AM ET",14.596146583557129,18.59650421142578,26.100679397583008,23.233917236328125,-21.51,-28.75,12.34
CIQ32009,CI,"November 5, 2009 at 8:30 AM ET",28.602886199951172,27.98271942138672,26.902124404907227,27.184017181396484,2.22,4.02,-1.04
CIQ32010,CI,"October 29, 2010 at 8:30 AM ET",33.0760498046875,33.546417236328125,33.21715545654297,33.32063293457031,-1.4,0.99,-0.31
CIQ32011,CI,"October 28, 2011 at 7:15 AM ET",43.90660858154297,44.60338592529297,40.66752624511719,39.5281867980957,-1.56,9.68,2.88
CIQ32014,CI,"October 30, 2014 at 8:30 AM ET",91.62144470214844,88.69634246826172,87.47914123535156,84.90316772460938,3.3,1.39,3.03
CIQ32016,CI,"November 3, 2016 at 8:30 AM ET",110.75911712646484,111.26898193359375,117.35880279541016,114.39411926269531,-0.46,-5.19,2.59
CIQ32017,CI,"November 2, 2017 at 8:30 AM ET",187.3607940673828,186.8413543701172,183.1110076904297,176.5662384033203,0.28,2.04,3.71
CIQ32018,CI,"November 1, 2018 at 8:30 AM ET",204.30372619628906,201.97052001953125,198.69264221191406,194.59300231933594,1.16,1.65,2.11
CIQ32019,CI,"October 31, 2019 at 8:30 AM ET",168.61915588378906,166.71054077148438,160.9846954345703,142.51278686523438,1.14,3.56,12.96
CIQ32020,CI,"November 5, 2020 at 8:30 AM ET",202.3919677734375,199.04647827148438,168.49298095703125,167.10377502441406,1.68,18.13,0.83
CIQ32021,CI,"November 4, 2021 at 8:30 AM ET",204.0482940673828,208.92066955566406,206.45098876953125,194.3608856201172,-2.33,1.2,6.22
CIQ32022,CI,"November 3, 2022 at 8:30 AM ET",316.01171875,312.71746826171875,303.02972412109375,290.08673095703125,1.05,3.2,4.46
CIQ32023,CI,"November 2, 2023 at 8:30 AM ET",316.0787658691406,306.6823425292969,301.9543762207031,293.1922912597656,3.06,1.57,2.99
CIQ42007,CI,"February 6, 2008 at 8:30 AM ET",45.6573486328125,44.74946212768555,46.55591583251953,52.302852630615234,2.03,-3.88,-10.99
CIQ42008,CI,"February 5, 2009 at 8:30 AM ET",20.03925323486328,16.88206672668457,15.50489330291748,13.790453910827637,18.7,8.88,12.43
CIQ42009,CI,"February 4, 2010 at 8:30 AM ET",31.497007369995117,32.66216278076172,32.28631591796875,34.55085754394531,-3.57,1.16,-6.55
CIQ42010,CI,"February 3, 2011 at 8:30 AM ET",40.03743362426758,39.755218505859375,39.15315246582031,37.1870231628418,0.71,1.54,5.29
CIQ42014,CI,"February 5, 2015 at 8:30 AM ET",105.88833618164062,103.88797760009766,102.68962860107422,100.83078002929688,1.93,1.17,1.84
CIQ42016,CI,"February 2, 2017 at 8:30 AM ET",140.00914001464844,139.39544677734375,138.34742736816406,136.59127807617188,0.44,0.76,1.29
CIQ42017,CI,"February 1, 2018 at 8:30 AM ET",193.6127471923828,196.76710510253906,207.5710906982422,199.1658935546875,-1.6,-5.2,4.22
CIQ42018,CI,"February 1, 2019 at 8:30 AM ET",183.31410217285156,188.74574279785156,186.01576232910156,183.88092041015625,-2.88,1.47,1.16
CIQ42019,CI,"February 6, 2020 at 8:30 AM ET",200.17738342285156,195.0940399169922,194.00746154785156,199.31753540039062,2.61,0.56,-2.66
CIQ42020,CI,"February 4, 2021 at 8:30 AM ET",194.0944061279297,207.3723602294922,203.904052734375,208.64817810058594,-6.4,1.7,-2.27
CIQ42021,CI,"February 3, 2022 at 8:30 AM ET",209.3074493408203,221.29486083984375,225.83578491210938,231.4254150390625,-5.42,-2.01,-2.42
CIQ42022,CI,"February 3, 2023 at 8:30 AM ET",286.14434814453125,294.8874206542969,306.6817932128906,307.2880859375,-2.96,-3.85,-0.2
CIQ42023,CI,"February 2, 2024 at 8:30 AM ET",322.4938659667969,306.04254150390625,303.2342529296875,303.7421569824219,5.38,0.93,-0.17
CMCSAQ12019,CMCSA,"April 25, 2019 at 8:30 AM ET",38.12501525878906,37.165889739990234,37.272457122802734,35.88706588745117,2.58,-0.29,3.86
CMCSAQ12020,CMCSA,"April 30, 2020 at 8:30 AM ET",34.12102127075195,35.3632698059082,32.38006591796875,34.45650863647461,-3.51,9.21,-6.03
CMCSAQ12021,CMCSA,"April 29, 2021 at 8:30 AM ET",52.17873001098633,50.050880432128906,50.10638427734375,50.26366424560547,4.25,-0.11,-0.31
CMCSAQ12022,CMCSA,"April 28, 2022 at 8:30 AM ET",39.329524993896484,41.92319107055664,45.375144958496094,44.46971130371094,-6.19,-7.61,2.04
CMCSAQ12023,CMCSA,"April 27, 2023 at 8:30 AM ET",39.176170349121094,35.52803039550781,37.230499267578125,36.6662483215332,10.27,-4.57,1.54
CMCSAQ22018,CMCSA,"July 26, 2018 at 8:30 AM ET",30.366670608520508,29.204442977905273,29.94722557067871,28.942289352416992,3.98,-2.48,3.47
CMCSAQ22019,CMCSA,"July 25, 2019 at 8:30 AM ET",39.81272506713867,40.04476547241211,40.241111755371094,38.66145324707031,-0.58,-0.49,4.09
CMCSAQ22020,CMCSA,"July 30, 2020 at 8:30 AM ET",39.833065032958984,40.04286193847656,38.8297119140625,35.8379020690918,-0.52,3.12,8.35
CMCSAQ22021,CMCSA,"July 29, 2021 at 8:30 AM ET",53.991798400878906,53.87101364135742,53.03479766845703,54.103294372558594,0.22,1.58,-1.97
CMCSAQ22022,CMCSA,"July 28, 2022 at 8:30 AM ET",37.420467376708984,41.1805534362793,39.224552154541016,37.92371368408203,-9.13,4.99,3.43
CMCSAQ22023,CMCSA,"July 27, 2023 at 8:30 AM ET",44.42826843261719,42.037864685058594,41.577415466308594,40.37241744995117,5.69,1.11,2.98
CMCSAQ32018,CMCSA,"October 25, 2018 at 8:00 AM ET",31.487607955932617,29.97649383544922,31.628185272216797,30.934118270874023,5.04,-5.22,2.24
CMCSAQ32019,CMCSA,"October 24, 2019 at 8:30 AM ET",40.20529556274414,40.994327545166016,40.949493408203125,39.50591278076172,-1.92,0.11,3.65
CMCSAQ32020,CMCSA,"October 29, 2020 at 8:30 AM ET",39.47486114501953,38.484771728515625,40.5841064453125,41.528358459472656,2.57,-5.17,-2.27
CMCSAQ32022,CMCSA,"October 27, 2022 at 8:30 AM ET",30.62602424621582,30.175785064697266,29.457311630249023,28.786739349365234,1.49,2.44,2.33
CMCSAQ32023,CMCSA,"October 26, 2023 at 8:30 AM ET",38.60593032836914,42.15590286254883,43.743526458740234,42.422149658203125,-8.42,-3.63,3.11
CMCSAQ42018,CMCSA,"January 23, 2019 at 8:30 AM ET",32.590370178222656,30.894153594970703,31.60091781616211,30.364084243774414,5.49,-2.24,4.07
CMCSAQ42019,CMCSA,"January 23, 2020 at 8:30 AM ET",41.124908447265625,42.73746871948242,41.46723556518555,40.68051528930664,-3.77,3.06,1.93
CMCSAQ42020,CMCSA,"January 28, 2021 at 8:30 AM ET",47.520198822021484,44.591636657714844,44.987640380859375,46.65453338623047,6.57,-0.88,-3.57
CMCSAQ42021,CMCSA,"January 27, 2022 at 8:30 AM ET",45.026702880859375,45.44873809814453,47.061859130859375,47.3713493347168,-0.93,-3.43,-0.65
CMCSAQ42022,CMCSA,"January 26, 2023 at 8:30 AM ET",39.01243209838867,38.71315002441406,37.59326934814453,35.701053619384766,0.77,2.98,5.3
CMCSAQ42023,CMCSA,"January 25, 2024 at 8:30 AM ET",44.93807601928711,43.47885513305664,42.7740592956543,42.31743240356445,3.36,1.65,1.08
COPQ12015,COP,"April 30, 2015 at 12:00 PM ET",50.80249786376953,50.90719985961914,50.87729263305664,50.11437225341797,-0.21,0.06,1.52
COPQ12016,COP,"April 28, 2016 at 12:00 PM ET",37.32736587524414,37.671897888183594,36.8497200012207,31.5642147064209,-0.91,2.23,16.75
COPQ12017,COP,"May 2, 2017 at 12:00 PM ET",37.410945892333984,38.03579330444336,38.244083404541016,40.17470169067383,-1.64,-0.54,-4.81
COPQ12018,COP,"April 26, 2018 at 12:00 PM ET",54.86281204223633,53.29808807373047,54.485965728759766,49.52971267700195,2.94,-2.18,10.01
COPQ12019,COP,"April 30, 2019 at 1:00 PM ET",52.592529296875,52.20092010498047,54.90886688232422,54.742225646972656,0.75,-4.93,0.3
COPQ12020,COP,"April 30, 2020 at Time Not Provided ET",,,,,,,
COPQ12021,COP,"May 4, 2021 at 12:00 PM ET",46.79477310180664,46.94609832763672,44.257869720458984,45.2103157043457,-0.32,6.07,-2.11
COPQ12022,COP,"May 5, 2022 at 12:00 PM ET",94.5495834350586,95.46879577636719,83.94194793701172,93.17996978759766,-0.96,13.73,-9.91
COPQ12023,COP,"May 4, 2023 at 12:00 PM ET",94.2353286743164,93.00608825683594,98.81353759765625,105.54048156738281,1.32,-5.88,-6.37
COPQ22014,COP,"July 31, 2014 at 12:00 PM ET",60.44643020629883,62.00703811645508,63.02548599243164,62.240474700927734,-2.52,-1.62,1.26
COPQ22015,COP,"July 30, 2015 at 12:00 PM ET",39.91773223876953,40.554012298583984,42.73215103149414,44.3812255859375,-1.57,-5.1,-3.72
COPQ22016,COP,"July 28, 2016 at 12:00 PM ET",31.895837783813477,31.745325088500977,33.005558013916016,32.69053268432617,0.47,-3.82,0.96
COPQ22017,COP,"July 27, 2017 at 12:00 PM ET",36.19668197631836,35.4185905456543,34.69611740112305,34.889442443847656,2.2,2.08,-0.55
COPQ22018,COP,"July 26, 2018 at 12:00 PM ET",59.304901123046875,59.06537628173828,57.8120231628418,56.70150375366211,0.41,2.17,1.96
COPQ22019,COP,"July 30, 2019 at 12:00 PM ET",50.084842681884766,48.97391128540039,50.77497100830078,50.14979553222656,2.27,-3.55,1.25
COPQ22020,COP,"July 30, 2020 at 12:00 PM ET",32.796749114990234,34.800811767578125,36.29948806762695,33.077945709228516,-5.76,-4.13,9.74
COPQ22021,COP,"August 3, 2021 at 12:00 PM ET",51.19844055175781,50.05949401855469,50.023338317871094,53.33969497680664,2.28,0.07,-6.22
COPQ22022,COP,"August 4, 2022 at 12:00 PM ET",83.63320922851562,84.97313690185547,84.75911712646484,75.93798828125,-1.58,0.25,11.62
COPQ22023,COP,"August 3, 2023 at 12:00 PM ET",112.54552459716797,113.13275909423828,113.7102279663086,108.19992065429688,-0.52,-0.51,5.09
COPQ32014,COP,"October 30, 2014 at 12:00 PM ET",52.79410171508789,52.35015869140625,52.231754302978516,52.860694885253906,0.85,0.23,-1.19
COPQ32015,COP,"October 29, 2015 at 12:00 PM ET",41.66187286376953,41.44431686401367,41.59970474243164,43.14518356323242,0.52,-0.37,-3.58
COPQ32016,COP,"October 27, 2016 at 12:00 PM ET",35.06047439575195,33.30746078491211,32.39109802246094,35.270816802978516,5.26,2.83,-8.16
COPQ32017,COP,"October 26, 2017 at 12:00 PM ET",41.93109893798828,40.708866119384766,40.51331329345703,40.28155517578125,3.0,0.48,0.58
COPQ32018,COP,"October 25, 2018 at 12:00 PM ET",56.41911697387695,54.48651885986328,61.21333694458008,64.65721130371094,3.55,-10.99,-5.33
COPQ32019,COP,"October 29, 2019 at 12:00 PM ET",48.411537170410156,47.215877532958984,45.74885559082031,45.36335372924805,2.53,3.21,0.85
COPQ32020,COP,"October 29, 2020 at 12:00 PM ET",25.720325469970703,25.39396858215332,28.736906051635742,30.95825958251953,1.29,-11.63,-7.18
COPQ32022,COP,"November 3, 2022 at 12:00 PM ET",126.87789916992188,119.94709014892578,117.51040649414062,116.3726806640625,5.78,2.07,0.98
COPQ32023,COP,"November 2, 2023 at 12:00 PM ET",120.54788208007812,115.26243591308594,118.50286102294922,119.64887237548828,4.59,-2.73,-0.96
COPQ42014,COP,"January 29, 2015 at 12:00 PM ET",46.48249816894531,46.30490493774414,46.75626754760742,48.04376220703125,0.38,-0.97,-2.68
COPQ42015,COP,"February 4, 2016 at 12:00 PM ET",27.443065643310547,30.014881134033203,27.466371536254883,32.05058288574219,-8.57,9.28,-14.3
COPQ42016,COP,"February 2, 2017 at 12:00 PM ET",38.797603607177734,38.646217346191406,40.05659103393555,39.960975646972656,0.39,-3.52,0.24
COPQ42017,COP,"February 1, 2018 at Time Not Provided ET",,,,,,,
COPQ42018,COP,"January 31, 2019 at 12:00 PM ET",56.145408630371094,54.48651123046875,54.53627014160156,56.352745056152344,3.04,-0.09,-3.22
COPQ42019,COP,"February 4, 2020 at 12:00 PM ET",47.90274429321289,50.1838264465332,53.100894927978516,55.23782730102539,-4.55,-5.49,-3.87
COPQ42020,COP,"February 2, 2021 at 12:00 PM ET",36.137237548828125,35.90789031982422,37.65434265136719,41.82639694213867,0.64,-4.64,-9.97
COPQ42022,COP,"February 2, 2023 at 12:00 PM ET",106.59030151367188,112.719482421875,113.78250885009766,115.07539367675781,-5.44,-0.93,-1.12
COPQ42023,COP,"February 8, 2024 at 12:00 PM ET",113.09323120117188,111.5244140625,113.2421646118164,106.17259979248047,1.41,-1.52,6.66
COSTQ12016,COST,"December 9, 2015 at 11:00 AM ET",135.68624877929688,143.4593963623047,137.1304473876953,136.9860382080078,-5.42,4.62,0.11
COSTQ12017,COST,"December 7, 2016 at 5:00 PM ET",135.41415405273438,132.20045471191406,129.96629333496094,130.73104858398438,2.43,1.72,-0.58
COSTQ12018,COST,"December 14, 2017 at 5:00 PM ET",174.33816528320312,168.72976684570312,169.8966522216797,156.02052307128906,3.32,-0.69,8.89
COSTQ12019,COST,"December 13, 2018 at 5:00 PM ET",189.26583862304688,207.0443572998047,206.89808654785156,199.78672790527344,-8.59,0.07,3.56
COSTQ12020,COST,"December 12, 2019 at 5:00 PM ET",269.40789794921875,274.4568786621094,272.91546630859375,277.16143798828125,-1.84,0.56,-1.53
COSTQ12021,COST,"December 10, 2020 at 5:00 PM ET",358.3191223144531,356.1124267578125,370.2216796875,357.02960205078125,0.62,-3.81,3.69
COSTQ12022,COST,"December 9, 2021 at 5:00 PM ET",537.8934326171875,504.6949462890625,519.1813354492188,509.546142578125,6.58,-2.79,1.89
COSTQ12023,COST,"December 8, 2022 at 5:00 PM ET",468.0426025390625,466.4922790527344,512.5581665039062,505.1549987792969,0.33,-8.99,1.47
